idx,date,code,company,title,target,opinion,analyst,broker
646277,2026-01-30,373220,LG에너지솔루션,4Q25P Review: non-EV 수요 선점 전략 LG에너지솔루션(373220) 4Q25P Review: non-EV 수요 선점 전략 4Q25P Review: non-EV 수요 선점 전략,0,투자의견없음,"노우호,황현식",메리츠증권
646276,2026-01-30,038290,마크로젠,"저평가 구간, 마크로젠의 반격 마크로젠(038290) 저평가 구간, 마크로젠의 반격 저평가 구간, 마크로젠의 반격",25000,Buy,한송협,대신증권
646275,2026-01-30,005930,삼성전자,"나야, 삼성전자 삼성전자(005930) 나야, 삼성전자 나야, 삼성전자",240000,Buy,"류형근,서지원",대신증권
646274,2026-01-30,000660,SK하이닉스,하.의.치 (하이닉스-의대-치대) SK하이닉스(000660) 하.의.치 (하이닉스-의대-치대) 하.의.치 (하이닉스-의대-치대),1250000,Buy,"류형근,서지원",대신증권
646266,2026-01-30,005380,현대차,돈도 잘 버는 로봇회사 현대차(005380) 돈도 잘 버는 로봇회사 돈도 잘 버는 로봇회사,630000,매수,윤혁진,SK증권
646262,2026-01-30,003670,포스코퓨처엠,바닥을 지나는 시기? 포스코퓨처엠(003670) 바닥을 지나는 시기? 바닥을 지나는 시기?,236000,Trading Buy,이현욱,IBK투자증권
646261,2026-01-30,373220,LG에너지솔루션,이제 진짜 바닥이 보인다 LG에너지솔루션(373220) 이제 진짜 바닥이 보인다 이제 진짜 바닥이 보인다,560000,매수,이현욱,IBK투자증권
646260,2026-01-30,108380,대양전기공업,코스닥 선진화의 아이콘이 될 기업 대양전기공업(108380) 코스닥 선진화의 아이콘이 될 기업 코스닥 선진화의 아이콘이 될 기업,46000,매수,이건재,IBK투자증권
646259,2026-01-30,035250,강원랜드,중장기 성장동력 강화 시작 강원랜드(035250) 중장기 성장동력 강화 시작 중장기 성장동력 강화 시작,23000,매수,김유혁,IBK투자증권
646254,2026-01-30,000660,SK하이닉스,역대급 분기 가격 상승 예상 SK하이닉스(000660) 역대급 분기 가격 상승 예상 역대급 분기 가격 상승 예상,1160000,Buy,송명섭,iM증권
646253,2026-01-30,005930,삼성전자,완전한 경쟁력 회복과 실적 대폭 개선 삼성전자(005930) 완전한 경쟁력 회복과 실적 대폭 개선 완전한 경쟁력 회복과 실적 대폭 개선,200000,Buy,송명섭,iM증권
646252,2026-01-30,373220,LG에너지솔루션,중장기관점에서 핵심은 북미 ESS LG에너지솔루션(373220) 중장기관점에서 핵심은 북미 ESS 중장기관점에서 핵심은 북미 ESS,560000,Buy,정원석,iM증권
646251,2026-01-30,353200,대덕전자,예상보다 더 빠른 데이터센터향 응용처 확대 대덕전자(353200) 예상보다 더 빠른 데이터센터향 응용처 확대 예상보다 더 빠른 데이터센터향 응용처 확대,76000,Buy,고의영,iM증권
646250,2026-01-30,005380,현대차,"아쉬운 실적, 그럼에도 시장 기대 이상 무 현대차(005380) 아쉬운 실적, 그럼에도 시장 기대 이상 무 아쉬운 실적, 그럼에도 시장 기대 이상 무",650000,Buy,이상수,iM증권
646249,2026-01-30,051910,LG화학,기대할 것과 기대 낮춰야 하는 것의 공존 LG화학(051910) 기대할 것과 기대 낮춰야 하는 것의 공존 기대할 것과 기대 낮춰야 하는 것의 공존,500000,Buy,"전유진,장호",iM증권
646248,2026-01-30,005490,POSCO홀딩스,턴어라운드 국면 POSCO홀딩스(005490) 턴어라운드 국면 턴어라운드 국면,420000,Buy,"김윤상,공도연",iM증권
646247,2026-01-30,086280,현대글로비스,2026년에도 견조한 실적 지속 현대글로비스(086280) 2026년에도 견조한 실적 지속 2026년에도 견조한 실적 지속,325000,Buy,배세호,iM증권
646246,2026-01-30,012750,에스원,"호실적 지속, 상향된 배당 에스원(012750) 호실적 지속, 상향된 배당 호실적 지속, 상향된 배당",104000,Buy,김세련,LS증권
646245,2026-01-30,100840,SNT에너지,"LNG의 파도, 높아지는 파고 SNT에너지(100840) LNG의 파도, 높아지는 파고 LNG의 파도, 높아지는 파고",70000,Buy,김세련,LS증권
646244,2026-01-30,086280,현대글로비스,4Q25 Review: High-and-Heavy한 이익체력 현대글로비스(086280) 4Q25 Review: High-and-Heavy한 이익체력 4Q25 Review: High-and-Heavy한 이익체력,320000,Buy,이재혁,LS증권
646243,2026-01-30,108380,대양전기공업,주주가치 제고를 위한 기업구조 개편 대양전기공업(108380) 주주가치 제고를 위한 기업구조 개편 주주가치 제고를 위한 기업구조 개편,40000,Buy,정홍식,LS증권
646242,2026-01-30,252990,샘씨엔에스,DRAM 세라믹 STF 확대 + 비메모리 성장 기대감 샘씨엔에스(252990) DRAM 세라믹 STF 확대 + 비메모리 성장 기대감 DRAM 세라믹 STF 확대 + 비메모리 성장 기대감,0,Not Rated,정홍식,LS증권
646241,2026-01-30,005380,현대차,"악재는 해소, 스마트카∙휴머노이드 양산 임박 현대차(005380) 악재는 해소, 스마트카∙휴머노이드 양산 임박 악재는 해소, 스마트카∙휴머노이드 양산 임박",630000,Buy,이병근,LS증권
646239,2026-01-30,047050,포스코인터내셔널,실적 + 주주 환원 + 장기 모멘텀 포스코인터내셔널(047050) 실적 + 주주 환원 + 장기 모멘텀 실적 + 주주 환원 + 장기 모멘텀,80000,Buy,황성현,유진투자증권
646238,2026-01-30,373220,LG에너지솔루션,EV → ESS 라인 전환 확대 LG에너지솔루션(373220) EV → ESS 라인 전환 확대 EV → ESS 라인 전환 확대,480000,Buy,황성현,유진투자증권
646237,2026-01-30,051910,LG화학,바닥을 지나는 중 LG화학(051910) 바닥을 지나는 중 바닥을 지나는 중,400000,Buy,황성현,유진투자증권
646236,2026-01-30,011780,금호석유화학,일회성 비용으로 실적 악화 금호석유화학(011780) 일회성 비용으로 실적 악화 일회성 비용으로 실적 악화,177000,Buy,황성현,유진투자증권
646235,2026-01-30,178320,서진시스템,"결자해지 완료, 실적과 업황에 집중! - 주요 주주변경 및 지분공시 관련 Comme... 서진시스템(178320) 결자해지 완료, 실적과 업황에 집중! - 주요 주주변경 및 지분공시 관련 Comment 결자해지 완료, 실적과 업황에 집중! - 주요 주주변경 및 지분공시 관련 Commen",41000,Buy,허준서,유진투자증권
646234,2026-01-30,005380,현대차,4Q25 Review: 도움 닫기 현대차(005380) 4Q25 Review: 도움 닫기 4Q25 Review: 도움 닫기,600000,Buy,이재일,유진투자증권
646233,2026-01-30,005930,삼성전자,4Q25 Review: 너무 잘나가서 죄송합니다 삼성전자(005930) 4Q25 Review: 너무 잘나가서 죄송합니다 4Q25 Review: 너무 잘나가서 죄송합니다,210000,Buy,임소정,유진투자증권
646232,2026-01-30,005930,삼성전자,4Q25 Review: 너무 잘나가서 죄송합니다 삼성전자(005930) 4Q25 Review: 너무 잘나가서 죄송합니다 4Q25 Review: 너무 잘나가서 죄송합니다,210000,Buy,임소정,유진투자증권
646231,2026-01-30,000660,SK하이닉스,4Q25 Review: 잘 벌어서 많이 돌려 드릴게요 SK하이닉스(000660) 4Q25 Review: 잘 벌어서 많이 돌려 드릴게요 4Q25 Review: 잘 벌어서 많이 돌려 드릴게요,1170000,Buy,임소정,유진투자증권
646230,2026-01-30,095340,ISC,4Q25 Preview: 반드시 거쳐야 하는 AI 수문장 ISC(095340) 4Q25 Preview: 반드시 거쳐야 하는 AI 수문장 4Q25 Preview: 반드시 거쳐야 하는 AI 수문장,165000,Buy,임소정,유진투자증권
646229,2026-01-30,353200,대덕전자,4Q25 Review: 거침없이 난 달려가지 대덕전자(353200) 4Q25 Review: 거침없이 난 달려가지 4Q25 Review: 거침없이 난 달려가지,88000,Buy,이주형,유진투자증권
646224,2026-01-29,108490,로보티즈,"4분기 연속 흑자, 휴머노이드 산업 성장의 수혜를 증명 로보티즈(108490) 4분기 연속 흑자, 휴머노이드 산업 성장의 수혜를 증명 4분기 연속 흑자, 휴머노이드 산업 성장의 수혜를 증명",0,N/A,"이지호,김아현",메리츠증권
646220,2026-01-29,443060,HD현대마린솔루션,4Q25 Preview: 매수 시기가 고민일 뿐 HD현대마린솔루션(443060) 4Q25 Preview: 매수 시기가 고민일 뿐 4Q25 Preview: 매수 시기가 고민일 뿐,240000,Buy,배기연,메리츠증권
646219,2026-01-29,192650,드림텍,탐방노트: 메모리모듈과 의료기기로 체질 개선 드림텍(192650) 탐방노트: 메모리모듈과 의료기기로 체질 개선 탐방노트: 메모리모듈과 의료기기로 체질 개선,0,Not Rated,양승수,메리츠증권
646214,2026-01-29,028260,삼성물산,나도 원전 글로벌 플레이어 삼성물산(028260) 나도 원전 글로벌 플레이어 나도 원전 글로벌 플레이어,390000,Buy,"송유림,김예인",한화투자증권
646213,2026-01-29,035250,강원랜드,4Q25 Review: 영업이익 컨센서스 하회 강원랜드(035250) 4Q25 Review: 영업이익 컨센서스 하회 4Q25 Review: 영업이익 컨센서스 하회,22000,Buy,박수영,한화투자증권
646212,2026-01-29,012330,현대모비스,본업의 수익성 증대와 높아지는 미래 사업 가시성 현대모비스(012330) 본업의 수익성 증대와 높아지는 미래 사업 가시성 본업의 수익성 증대와 높아지는 미래 사업 가시성,590000,Buy,"김성래,김예인",한화투자증권
646211,2026-01-29,051900,LG생활건강,2027년을 기다리기로 해요 LG생활건강(051900) 2027년을 기다리기로 해요 2027년을 기다리기로 해요,230000,Hold,"한유정,고예진",한화투자증권
646210,2026-01-29,096770,SK이노베이션,배터리 부진을 상쇄한 전통산업 SK이노베이션(096770) 배터리 부진을 상쇄한 전통산업 배터리 부진을 상쇄한 전통산업,120000,Hold,"이용욱,고예진",한화투자증권
646209,2026-01-29,361610,SK아이이테크놀로지,여전히 어려운 시기 SK아이이테크놀로지(361610) 여전히 어려운 시기 여전히 어려운 시기,26000,Hold,"이용욱,고예진",한화투자증권
646208,2026-01-29,000270,기아,신차 효과와 AI/로보틱스로 밸류업 기아(000270) 신차 효과와 AI/로보틱스로 밸류업 신차 효과와 AI/로보틱스로 밸류업,180000,Buy,"김성래,김예인",한화투자증권
646204,2026-01-29,096770,SK이노베이션,Big Bath는 매수 기회인가? SK이노베이션(096770) Big Bath는 매수 기회인가? Big Bath는 매수 기회인가?,150000,Buy,"황규원,서석준",유안타증권
646203,2026-01-29,298380,에이비엘바이오,항암 파이프라인 성과 기대 에이비엘바이오(298380) 항암 파이프라인 성과 기대 항암 파이프라인 성과 기대,280000,Buy,하현수,유안타증권
646202,2026-01-29,000270,기아,Laggard-play의 가능성을 찾는 것이 중요 기아(000270) Laggard-play의 가능성을 찾는 것이 중요 Laggard-play의 가능성을 찾는 것이 중요,190000,Buy,김용민,유안타증권
646201,2026-01-29,012330,현대모비스,"수주 많이 된다, 북미에서 제일 잘하는 부품사야 현대모비스(012330) 수주 많이 된다, 북미에서 제일 잘하는 부품사야 수주 많이 된다, 북미에서 제일 잘하는 부품사야",560000,Buy,김용민,유안타증권
646199,2026-01-29,010120,LS ELECTRIC,[4Q25 NDR 후기] 2026년 성 장판이 활짝 열린다. LS ELECTRIC(010120) [4Q25 NDR 후기] 2026년 성 장판이 활짝 열린다. [4Q25 NDR 후기] 2026년 성 장판이 활짝 열린다.,750000,Buy,허민호,대신증권
646198,2026-01-29,034220,LG디스플레이,OLED 선택은 맞다 LG디스플레이(034220) OLED 선택은 맞다 OLED 선택은 맞다,17000,Buy,"박강호,서지원",대신증권
646195,2026-01-29,336260,두산퓨얼셀,미국 기대감은 유효하다 두산퓨얼셀(336260) 미국 기대감은 유효하다 미국 기대감은 유효하다,42000,매수,나민식,SK증권
646194,2026-01-29,034220,LG디스플레이,일회성 비용은 아쉽지만 업황은 나쁘지 않다 LG디스플레이(034220) 일회성 비용은 아쉽지만 업황은 나쁘지 않다 일회성 비용은 아쉽지만 업황은 나쁘지 않다,15000,매수,권민규,SK증권
646192,2026-01-29,000270,기아,26년에도 성장하는 기아 기아(000270) 26년에도 성장하는 기아 26년에도 성장하는 기아,200000,매수,윤혁진,SK증권
646191,2026-01-29,012330,현대모비스,턴어라운드에 성장성까지 현대모비스(012330) 턴어라운드에 성장성까지 턴어라운드에 성장성까지,590000,매수,윤혁진,SK증권
646190,2026-01-29,402340,SK스퀘어,"SK하이닉스, 기대이상 SK스퀘어(402340) SK하이닉스, 기대이상 SK하이닉스, 기대이상",580000,매수,최관순,SK증권
646189,2026-01-29,028260,삼성물산,실적개선과 주주환원의 선순환 삼성물산(028260) 실적개선과 주주환원의 선순환 실적개선과 주주환원의 선순환,370000,매수,최관순,SK증권
646188,2026-01-29,007660,이수페타시스,예열 완료: 1분기 실적 모멘텀에 주목 이수페타시스(007660) 예열 완료: 1분기 실적 모멘텀에 주목 예열 완료: 1분기 실적 모멘텀에 주목,165000,매수,박형우,SK증권
646185,2026-01-29,034220,LG디스플레이,4Q25 Review: 그럼에도 턴어라운드에 주목하자 LG디스플레이(034220) 4Q25 Review: 그럼에도 턴어라운드에 주목하자 4Q25 Review: 그럼에도 턴어라운드에 주목하자,20000,매수,강민구,IBK투자증권
646184,2026-01-29,012330,현대모비스,업종 내 Top Pick 현대모비스(012330) 업종 내 Top Pick 업종 내 Top Pick,600000,매수,이현욱,IBK투자증권
646183,2026-01-29,000270,기아,형님 뒤 따라갑니다 기아(000270) 형님 뒤 따라갑니다 형님 뒤 따라갑니다,200000,매수,이현욱,IBK투자증권
646182,2026-01-29,028260,삼성물산,4Q25 Review: 글로벌 원전 수주 시장에 참여 시작 삼성물산(028260) 4Q25 Review: 글로벌 원전 수주 시장에 참여 시작 4Q25 Review: 글로벌 원전 수주 시장에 참여 시작,350000,매수,조정현,IBK투자증권
646176,2026-01-29,006280,녹십자,턴어라운드 기대가 현실로 녹십자(006280) 턴어라운드 기대가 현실로 턴어라운드 기대가 현실로,230000,Buy,정재원,iM증권
646175,2026-01-29,034220,LG디스플레이,2026년 사업 정상화 노력 효과 본격화 LG디스플레이(034220) 2026년 사업 정상화 노력 효과 본격화 2026년 사업 정상화 노력 효과 본격화,17000,Buy,정원석,iM증권
646174,2026-01-29,361610,SK아이이테크놀로지,2026년도 쉽지 않은 한 해 SK아이이테크놀로지(361610) 2026년도 쉽지 않은 한 해 2026년도 쉽지 않은 한 해,28000,Hold,정원석,iM증권
646173,2026-01-29,012330,현대모비스,시장의 관심은 액츄에이터로 귀결 현대모비스(012330) 시장의 관심은 액츄에이터로 귀결 시장의 관심은 액츄에이터로 귀결,580000,Buy,이상수,iM증권
646172,2026-01-29,000270,기아,결국 시장에 드러날 진가 기아(000270) 결국 시장에 드러날 진가 결국 시장에 드러날 진가,240000,Buy,이상수,iM증권
646170,2026-01-29,096770,SK이노베이션,배터리 적자를 정유 사업이 만회 SK이노베이션(096770) 배터리 적자를 정유 사업이 만회 배터리 적자를 정유 사업이 만회,130000,Buy,황성현,유진투자증권
646169,2026-01-29,361610,SK아이이테크놀로지,장기간 적자 지속 전망 SK아이이테크놀로지(361610) 장기간 적자 지속 전망 장기간 적자 지속 전망,30000,Hold,황성현,유진투자증권
646168,2026-01-29,000270,기아,4Q25 Review: HEV 공격적 확대 를 통한 관세 위기 극복 기아(000270) 4Q25 Review: HEV 공격적 확대 를 통한 관세 위기 극복 4Q25 Review: HEV 공격적 확대 를 통한 관세 위기 극복,170000,Buy,이재일,유진투자증권
646164,2026-01-29,012330,현대모비스,4Q25 Review: 탄탄한 실적과 로봇 사업 기대감 현대모비스(012330) 4Q25 Review: 탄탄한 실적과 로봇 사업 기대감 4Q25 Review: 탄탄한 실적과 로봇 사업 기대감,560000,Buy,이재일,유진투자증권
646163,2026-01-29,035250,강원랜드,느리지만 꾸준하게 강원랜드(035250) 느리지만 꾸준하게 느리지만 꾸준하게,22000,Buy,이현지,유진투자증권
646162,2026-01-29,028260,삼성물산,보유지분 재평가와 펀더멘탈 강화 삼성물산(028260) 보유지분 재평가와 펀더멘탈 강화 보유지분 재평가와 펀더멘탈 강화,380000,Buy,한병화,유진투자증권
646159,2026-01-29,051900,LG생활건강,4Q25 Review: 기다림의 시간 LG생활건강(051900) 4Q25 Review: 기다림의 시간 4Q25 Review: 기다림의 시간,300000,Hold,오린아,LS증권
646158,2026-01-29,096770,SK이노베이션,"배터리 영향이 컸던 영업이익, 더 컸던 영업외손익 SK이노베이션(096770) 배터리 영향이 컸던 영업이익, 더 컸던 영업외손익 배터리 영향이 컸던 영업이익, 더 컸던 영업외손익",97000,Hold,정경희,LS증권
646157,2026-01-29,000270,기아,밸류에이션 정상화의 서막 기아(000270) 밸류에이션 정상화의 서막 밸류에이션 정상화의 서막,190000,Buy,이병근,LS증권
646156,2026-01-29,012330,현대모비스,로봇이 여는 밸류에이션 상단 현대모비스(012330) 로봇이 여는 밸류에이션 상단 로봇이 여는 밸류에이션 상단,580000,Buy,이병근,LS증권
646155,2026-01-29,011200,HMM,4Q25 Preview: 월동 준비 HMM(011200) 4Q25 Preview: 월동 준비 4Q25 Preview: 월동 준비,22000,Hold,이재혁,LS증권
646154,2026-01-29,054950,제이브이엠,"4Q25 아쉽지만, 2026년 수출 레벨업 기대 제이브이엠(054950) 4Q25 아쉽지만, 2026년 수출 레벨업 기대 4Q25 아쉽지만, 2026년 수출 레벨업 기대",33000,Buy,조은애,LS증권
646148,2026-01-28,232680,라온로보틱스,[다시봐] 기술 경쟁력 기반 해외 진출 확대 모색 라온로보틱스(232680) [다시봐] 기술 경쟁력 기반 해외 진출 확대 모색 [다시봐] 기술 경쟁력 기반 해외 진출 확대 모색,0,Not Rated,"권명준,서석준",유안타증권
646147,2026-01-28,010120,LS ELECTRIC,데이터센터가 이끈 서프라이즈 LS ELECTRIC(010120) 데이터센터가 이끈 서프라이즈 데이터센터가 이끈 서프라이즈,735000,Buy,"손현정,김고은",유안타증권
646146,2026-01-28,064400,LG씨엔에스,로봇이 이끌어갈 미래 성장 LG씨엔에스(064400) 로봇이 이끌어갈 미래 성장 로봇이 이끌어갈 미래 성장,93000,Buy,이창영,유안타증권
646143,2026-01-28,069960,현대백화점,탐방 Comment 현대백화점(069960) 탐방 Comment 탐방 Comment,0,N/A,"김정옥,황홍진",메리츠증권
646142,2026-01-28,007810,코리아써키트,"이미 오른 것이 아니라, 이제 올라선 것 코리아써키트(007810) 이미 오른 것이 아니라, 이제 올라선 것 이미 오른 것이 아니라, 이제 올라선 것",82000,Buy,양승수,메리츠증권
646141,2026-01-28,007810,코리아써키트,"이미 오른 것이 아니라, 이제 올라선 것 코리아써키트(007810) 이미 오른 것이 아니라, 이제 올라선 것 이미 오른 것이 아니라, 이제 올라선 것",82000,Buy,양승수,메리츠증권
646140,2026-01-28,007810,코리아써키트,"이미 오른 것이 아니라, 이제 올라선 것 코리아써키트(007810) 이미 오른 것이 아니라, 이제 올라선 것 이미 오른 것이 아니라, 이제 올라선 것",82000,Buy,양승수,메리츠증권
646139,2026-01-28,005690,파미셀,우려만 반영된 좋은 기회 파미셀(005690) 우려만 반영된 좋은 기회 우려만 반영된 좋은 기회,0,Buy,양승수,메리츠증권
646134,2026-01-28,005930,삼성전자,Still ‘LONG’ 삼성전자(005930) Still ‘LONG’ Still ‘LONG’,260000,매수,한동희,SK증권
646133,2026-01-28,000660,SK하이닉스,Still ‘LONG’ SK하이닉스(000660) Still ‘LONG’ Still ‘LONG’,1500000,매수,한동희,SK증권
646131,2026-01-28,064400,LG씨엔에스,올해부터 부각될 신사업 가치 LG씨엔에스(064400) 올해부터 부각될 신사업 가치 올해부터 부각될 신사업 가치,91000,매수,남효지,SK증권
646129,2026-01-28,010120,LS ELECTRIC,생각보다 국내 전력사업이 좋다 LS ELECTRIC(010120) 생각보다 국내 전력사업이 좋다 생각보다 국내 전력사업이 좋다,650000,매수,나민식,SK증권
646127,2026-01-28,010120,LS ELECTRIC,바야흐로 배전의 시대 LS ELECTRIC(010120) 바야흐로 배전의 시대 바야흐로 배전의 시대,640000,매수,김태현,IBK투자증권
646121,2026-01-28,420770,기가비스,2027년을 향하는 시선 기가비스(420770) 2027년을 향하는 시선 2027년을 향하는 시선,65000,Buy,신희철,iM증권
646119,2026-01-28,336260,두산퓨얼셀,"미국 기대 유효, 국내는 부진 두산퓨얼셀(336260) 미국 기대 유효, 국내는 부진 미국 기대 유효, 국내는 부진",35000,Hold,한병화,유진투자증권
646118,2026-01-28,064400,LG씨엔에스,4Q25P Review: 연간 최고 실적 달성 LG씨엔에스(064400) 4Q25P Review: 연간 최고 실적 달성 4Q25P Review: 연간 최고 실적 달성,0,nr,박종선,유진투자증권
646117,2026-01-28,010120,LS ELECTRIC,실적/수주/초고압/배전/증설 모두 다 좋다. 벅찰 정도로! LS ELECTRIC(010120) 실적/수주/초고압/배전/증설 모두 다 좋다. 벅찰 정도로! 실적/수주/초고압/배전/증설 모두 다 좋다. 벅찰 정도로!,700000,Buy,성종화,LS증권
646116,2026-01-28,092730,네오팜,4Q25 Review: 수출 본격 시동 네오팜(092730) 4Q25 Review: 수출 본격 시동 4Q25 Review: 수출 본격 시동,24000,Buy,오린아,LS증권
646115,2026-01-28,028670,팬오션,4Q25 Preview: 지나치기엔 지나친 저평가 팬오션(028670) 4Q25 Preview: 지나치기엔 지나친 저평가 4Q25 Preview: 지나치기엔 지나친 저평가,6000,Buy,이재혁,LS증권
646111,2026-01-27,352820,하이브,"전례 없는 투어 규모, 증명 중인 시스템 하이브(352820) 전례 없는 투어 규모, 증명 중인 시스템 전례 없는 투어 규모, 증명 중인 시스템",430000,Buy,김민영,메리츠증권
646108,2026-01-27,011070,LG이노텍,"상반기는 Q, 하반기는 P LG이노텍(011070) 상반기는 Q, 하반기는 P 상반기는 Q, 하반기는 P",340000,Buy,양승수,메리츠증권
646106,2026-01-27,195870,해성디에스,"수익성, 다시 정상 궤도로 해성디에스(195870) 수익성, 다시 정상 궤도로 수익성, 다시 정상 궤도로",81000,Buy,양승수,메리츠증권
646105,2026-01-27,010950,S-Oil,정유업황 호황기 장기화 조짐 S-Oil(010950) 정유업황 호황기 장기화 조짐 정유업황 호황기 장기화 조짐,0,N/A,"노우호,황현식",메리츠증권
646102,2026-01-27,263860,지니언스,"사이버 보안 솔루션 NAC, EDR 1위 기업 지니언스(263860) 사이버 보안 솔루션 NAC, EDR 1위 기업 사이버 보안 솔루션 NAC, EDR 1위 기업",0,N/A,"김선호,이희경",한국IR협의회
646101,2026-01-27,073560,우리손에프앤지,실적안정성이 부각되는 양돈기업 우리손에프앤지(073560) 실적안정성이 부각되는 양돈기업 실적안정성이 부각되는 양돈기업,0,N/A,"조영환,박규연",한국IR협의회
646099,2026-01-27,010950,S-Oil,2028년까지 견조한 정유 수급 사이클 기대 S-Oil(010950) 2028년까지 견조한 정유 수급 사이클 기대 2028년까지 견조한 정유 수급 사이클 기대,130000,Buy,"이용욱,고예진",한화투자증권
646098,2026-01-27,081660,미스토홀딩스,4Q25 Preview : 아쿠쉬네트 지분 가치만 4조원 미스토홀딩스(081660) 4Q25 Preview : 아쿠쉬네트 지분 가치만 4조원 4Q25 Preview : 아쿠쉬네트 지분 가치만 4조원,68000,Buy,"이진협,김나우",한화투자증권
646094,2026-01-27,011070,LG이노텍,4Q25 Review: 외형 합격. 훼손되지 않은 본질 LG이노텍(011070) 4Q25 Review: 외형 합격. 훼손되지 않은 본질 4Q25 Review: 외형 합격. 훼손되지 않은 본질,330000,Buy,고선영,유안타증권
646093,2026-01-27,105560,KB금융,성장은 증권이 책임진다 KB금융(105560) 성장은 증권이 책임진다 성장은 증권이 책임진다,168000,Buy,우도형,유안타증권
646092,2026-01-27,039490,키움증권,변동성 확대 구간의 수혜주 키움증권(039490) 변동성 확대 구간의 수혜주 변동성 확대 구간의 수혜주,450000,Buy,우도형,유안타증권
646091,2026-01-27,042520,한스바이오메드,"셀르디엠이 연 성장, 악재는 종료됐다 한스바이오메드(042520) 셀르디엠이 연 성장, 악재는 종료됐다 셀르디엠이 연 성장, 악재는 종료됐다",0,Not Rated,"이승은,김도엽",유안타증권
646090,2026-01-27,290650,엘앤씨바이오,신성장동력 중심 성장 기대 엘앤씨바이오(290650) 신성장동력 중심 성장 기대 신성장동력 중심 성장 기대,0,Not Rated,"이승은,김도엽",유안타증권
646085,2026-01-27,228760,지노믹트리,"얼리텍-B, 실적 레버리지 구간 진입 지노믹트리(228760) 얼리텍-B, 실적 레버리지 구간 진입 얼리텍-B, 실적 레버리지 구간 진입",0,Not Rated,허선재,SK증권
646084,2026-01-27,006280,녹십자,4Q25 Re: 4분기 흑자전환 성공 녹십자(006280) 4Q25 Re: 4분기 흑자전환 성공 4Q25 Re: 4분기 흑자전환 성공,200000,매수,이선경,SK증권
646083,2026-01-27,011070,LG이노텍,전방 수요 불확실성 vs 카메라 업그레이드 모멘텀 LG이노텍(011070) 전방 수요 불확실성 vs 카메라 업그레이드 모멘텀 전방 수요 불확실성 vs 카메라 업그레이드 모멘텀,350000,매수,박형우,SK증권
646082,2026-01-27,195870,해성디에스,4Q 컨센서스 Beat는 빙산의 일각 해성디에스(195870) 4Q 컨센서스 Beat는 빙산의 일각 4Q 컨센서스 Beat는 빙산의 일각,72000,매수,권민규,SK증권
646080,2026-01-27,010140,삼성중공업,4Q25 Pre: 4분기는 내가 주인공 삼성중공업(010140) 4Q25 Pre: 4분기는 내가 주인공 4Q25 Pre: 4분기는 내가 주인공,36000,매수,오지훈,IBK투자증권
646079,2026-01-27,054950,제이브이엠,2026년 하반기를 기대한다 제이브이엠(054950) 2026년 하반기를 기대한다 2026년 하반기를 기대한다,35000,매수,이건재,IBK투자증권
646078,2026-01-27,011070,LG이노텍,25년 4분기 일회성 비용으로 부진 LG이노텍(011070) 25년 4분기 일회성 비용으로 부진 25년 4분기 일회성 비용으로 부진,350000,매수,김운호,IBK투자증권
646077,2026-01-27,006280,녹십자,"체질 개선 확인, 성장 옵션 확대 녹십자(006280) 체질 개선 확인, 성장 옵션 확대 체질 개선 확인, 성장 옵션 확대",220000,매수,정이수,IBK투자증권
646076,2026-01-27,439260,대한조선,4Q25 Pre: 다시 한번 최고 수익성 갱신 전망 대한조선(439260) 4Q25 Pre: 다시 한번 최고 수익성 갱신 전망 4Q25 Pre: 다시 한번 최고 수익성 갱신 전망,100000,매수,오지훈,IBK투자증권
646075,2026-01-27,005180,빙그레,해태 합병으로 구조적 개선 가시화 빙그레(005180) 해태 합병으로 구조적 개선 가시화 해태 합병으로 구조적 개선 가시화,95000,매수,김태현,IBK투자증권
646069,2026-01-27,010950,S-Oil,26년 분기별 정제마진 방향성에 대한 고민 S-Oil(010950) 26년 분기별 정제마진 방향성에 대한 고민 26년 분기별 정제마진 방향성에 대한 고민,120000,Buy,"전유진,장호",iM증권
646068,2026-01-27,011070,LG이노텍,아이폰 판매 호조와 기판 업사이드 LG이노텍(011070) 아이폰 판매 호조와 기판 업사이드 아이폰 판매 호조와 기판 업사이드,320000,Buy,고의영,iM증권
646067,2026-01-27,011070,LG이노텍,아이폰 판매 호조와 기판 업사이드 LG이노텍(011070) 아이폰 판매 호조와 기판 업사이드 아이폰 판매 호조와 기판 업사이드,320000,Buy,고의영,iM증권
646066,2026-01-27,353200,대덕전자,전사적으로 증설이 필요해지고 있음 대덕전자(353200) 전사적으로 증설이 필요해지고 있음 전사적으로 증설이 필요해지고 있음,71000,Buy,고의영,iM증권
646065,2026-01-27,041510,에스엠,중장기 성장 국면 진입의 분기점 에스엠(041510) 중장기 성장 국면 진입의 분기점 중장기 성장 국면 진입의 분기점,160000,Buy,황지원,iM증권
646061,2026-01-27,010950,S-Oil,OSP 하락 효과 확대되며 하반기 실적 개선 전망 S-Oil(010950) OSP 하락 효과 확대되며 하반기 실적 개선 전망 OSP 하락 효과 확대되며 하반기 실적 개선 전망,126000,Buy,황성현,유진투자증권
646060,2026-01-27,218410,RFHIC,방산 믿고 통신에 건다 RFHIC(218410) 방산 믿고 통신에 건다 방산 믿고 통신에 건다,53000,Buy,이찬영,유진투자증권
