idx,date,code,company,title,target,opinion,analyst,broker,price_at,price_h,ret_6m,mkt_ret_6m,excess_6m,target_acc,target_hit,upside_at_pub,acc180,acc180,acc365
646297,2026-01-30,373220,LG에너지솔루션,바닥은 확인 LG에너지솔루션(373220) 바닥은 확인 바닥은 확인,500000,Buy,"이용욱,고예진",한화투자증권,398000.0,300500.0,-0.245,0.084,-0.329,0.601,0,0.2563,0.601,0.601,
646296,2026-01-30,051910,LG화학,"본업은 흐림, 자산 가치는 맑음 LG화학(051910) 본업은 흐림, 자산 가치는 맑음 본업은 흐림, 자산 가치는 맑음",420000,Buy,"이용욱,고예진",한화투자증권,310500.0,232500.0,-0.2512,0.084,-0.3352,0.5536,0,0.3527,0.5536,0.5536,
646295,2026-01-30,003230,삼양식품,"Shortage, Shortage, Shortage 삼양식품(003230) Shortage, Shortage, Shortage Shortage, Shortage, Shortage",1900000,Buy,"한유경,고예진",한화투자증권,1180000.0,1220000.0,0.0339,0.084,-0.0501,0.6421,0,0.6102,0.6421,0.6421,
646294,2026-01-30,003670,포스코퓨처엠,"상반기 회복은 제한적, 하반기 반등을 기약 포스코퓨처엠(003670) 상반기 회복은 제한적, 하반기 반등을 기약 상반기 회복은 제한적, 하반기 반등을 기약",220000,Hold,"이용욱,고예진",한화투자증권,223500.0,122100.0,-0.4537,0.084,-0.5377,0.555,0,-0.0157,0.555,0.555,
646293,2026-01-30,086280,현대글로비스,해운 중심 본업 성장과 BD 지분가치의 부각 효과 현대글로비스(086280) 해운 중심 본업 성장과 BD 지분가치의 부각 효과 해운 중심 본업 성장과 BD 지분가치의 부각 효과,370000,Buy,"김성래,김예인",한화투자증권,242000.0,188300.0,-0.2219,0.084,-0.3059,0.5089,0,0.5289,0.5089,0.5089,
646292,2026-01-30,005380,현대차,Robotics Shock >> Earning Shock 현대차(005380) Robotics Shock >> Earning Shock Robotics Shock >> Earning Shock,650000,Buy,"김성래,김예인",한화투자증권,500000.0,353500.0,-0.293,0.084,-0.377,0.5438,0,0.3,0.5438,0.5438,
646290,2026-01-30,005490,POSCO홀딩스,비워내야 채울 수 있다 POSCO홀딩스(005490) 비워내야 채울 수 있다 비워내야 채울 수 있다,490000,Buy,권지우,한화투자증권,347500.0,288500.0,-0.1698,0.084,-0.2538,0.5888,0,0.4101,0.5888,0.5888,
646288,2026-01-30,003230,삼양식품,2026년 성장을 향한 과도기 삼양식품(003230) 2026년 성장을 향한 과도기 2026년 성장을 향한 과도기,2000000,Buy,"손현정,김고은",유안타증권,1180000.0,1220000.0,0.0339,0.084,-0.0501,0.61,0,0.6949,0.61,0.61,
646287,2026-01-30,353200,대덕전자,"4Q25 Review: New Era, 새 시대를 맞이하며 대덕전자(353200) 4Q25 Review: New Era, 새 시대를 맞이하며 4Q25 Review: New Era, 새 시대를 맞이하며",76000,Buy,고선영,유안타증권,63300.0,80900.0,0.278,0.084,0.194,0.9355,1,0.2006,0.9355,0.9355,
646286,2026-01-30,373220,LG에너지솔루션,2026년 BESS 성장성에 주목 LG에너지솔루션(373220) 2026년 BESS 성장성에 주목 2026년 BESS 성장성에 주목,531000,Buy,이안나,유안타증권,398000.0,300500.0,-0.245,0.084,-0.329,0.5659,0,0.3342,0.5659,0.5659,
646285,2026-01-30,086280,현대글로비스,견조한 본업 성장 현대글로비스(086280) 견조한 본업 성장 견조한 본업 성장,320000,Buy,최지운,유안타증권,242000.0,188300.0,-0.2219,0.084,-0.3059,0.5884,0,0.3223,0.5884,0.5884,
646284,2026-01-30,086280,현대글로비스,견조한 본업 성장 현대글로비스(086280) 견조한 본업 성장 견조한 본업 성장,320000,Buy,최지,유안타증권,242000.0,188300.0,-0.2219,0.084,-0.3059,0.5884,0,0.3223,0.5884,0.5884,
646283,2026-01-30,005930,삼성전자,1Q26 예상 영업이익 증가율 43.3% 삼성전자(005930) 1Q26 예상 영업이익 증가율 43.3% 1Q26 예상 영업이익 증가율 43.3%,204000,Buy,"백길현,임석민",유안타증권,160500.0,208500.0,0.2991,0.084,0.2151,0.9779,1,0.271,0.9779,0.9779,
646281,2026-01-30,353200,대덕전자,우려는 숫자로 해소된다 대덕전자(353200) 우려는 숫자로 해소된다 우려는 숫자로 해소된다,71000,Buy,양승수,메리츠증권,63300.0,80900.0,0.278,0.084,0.194,0.8606,1,0.1216,0.8606,0.8606,
646276,2026-01-30,038290,마크로젠,"저평가 구간, 마크로젠의 반격 마크로젠(038290) 저평가 구간, 마크로젠의 반격 저평가 구간, 마크로젠의 반격",25000,Buy,한송협,대신증권,19520.0,10850.0,-0.4442,0.084,-0.5282,0.434,0,0.2807,0.434,0.434,
646275,2026-01-30,005930,삼성전자,"나야, 삼성전자 삼성전자(005930) 나야, 삼성전자 나야, 삼성전자",240000,Buy,"류형근,서지원",대신증권,160500.0,208500.0,0.2991,0.084,0.2151,0.8688,0,0.4953,0.8688,0.8688,
646274,2026-01-30,000660,SK하이닉스,하.의.치 (하이닉스-의대-치대) SK하이닉스(000660) 하.의.치 (하이닉스-의대-치대) 하.의.치 (하이닉스-의대-치대),1250000,Buy,"류형근,서지원",대신증권,909000.0,1401000.0,0.5413,0.084,0.4572,0.8792,1,0.3751,0.8792,0.8792,
646266,2026-01-30,005380,현대차,돈도 잘 버는 로봇회사 현대차(005380) 돈도 잘 버는 로봇회사 돈도 잘 버는 로봇회사,630000,매수,윤혁진,SK증권,500000.0,353500.0,-0.293,0.084,-0.377,0.5611,0,0.26,0.5611,0.5611,
646262,2026-01-30,003670,포스코퓨처엠,바닥을 지나는 시기? 포스코퓨처엠(003670) 바닥을 지나는 시기? 바닥을 지나는 시기?,236000,Trading Buy,이현욱,IBK투자증권,223500.0,122100.0,-0.4537,0.084,-0.5377,0.5174,0,0.0559,0.5174,0.5174,
646261,2026-01-30,373220,LG에너지솔루션,이제 진짜 바닥이 보인다 LG에너지솔루션(373220) 이제 진짜 바닥이 보인다 이제 진짜 바닥이 보인다,560000,매수,이현욱,IBK투자증권,398000.0,300500.0,-0.245,0.084,-0.329,0.5366,0,0.407,0.5366,0.5366,
646260,2026-01-30,108380,대양전기공업,코스닥 선진화의 아이콘이 될 기업 대양전기공업(108380) 코스닥 선진화의 아이콘이 될 기업 코스닥 선진화의 아이콘이 될 기업,46000,매수,이건재,IBK투자증권,29300.0,14610.0,-0.5014,0.084,-0.5854,0.3176,0,0.57,0.3176,0.3176,
646259,2026-01-30,035250,강원랜드,중장기 성장동력 강화 시작 강원랜드(035250) 중장기 성장동력 강화 시작 중장기 성장동력 강화 시작,23000,매수,김유혁,IBK투자증권,17440.0,14450.0,-0.1714,0.084,-0.2555,0.6283,0,0.3188,0.6283,0.6283,
646254,2026-01-30,000660,SK하이닉스,역대급 분기 가격 상승 예상 SK하이닉스(000660) 역대급 분기 가격 상승 예상 역대급 분기 가격 상승 예상,1160000,Buy,송명섭,iM증권,909000.0,1401000.0,0.5413,0.084,0.4572,0.7922,1,0.2761,0.7922,0.7922,
646253,2026-01-30,005930,삼성전자,완전한 경쟁력 회복과 실적 대폭 개선 삼성전자(005930) 완전한 경쟁력 회복과 실적 대폭 개선 완전한 경쟁력 회복과 실적 대폭 개선,200000,Buy,송명섭,iM증권,160500.0,208500.0,0.2991,0.084,0.2151,0.9575,1,0.2461,0.9575,0.9575,
646252,2026-01-30,373220,LG에너지솔루션,중장기관점에서 핵심은 북미 ESS LG에너지솔루션(373220) 중장기관점에서 핵심은 북미 ESS 중장기관점에서 핵심은 북미 ESS,560000,Buy,정원석,iM증권,398000.0,300500.0,-0.245,0.084,-0.329,0.5366,0,0.407,0.5366,0.5366,
646251,2026-01-30,353200,대덕전자,예상보다 더 빠른 데이터센터향 응용처 확대 대덕전자(353200) 예상보다 더 빠른 데이터센터향 응용처 확대 예상보다 더 빠른 데이터센터향 응용처 확대,76000,Buy,고의영,iM증권,63300.0,80900.0,0.278,0.084,0.194,0.9355,1,0.2006,0.9355,0.9355,
646250,2026-01-30,005380,현대차,"아쉬운 실적, 그럼에도 시장 기대 이상 무 현대차(005380) 아쉬운 실적, 그럼에도 시장 기대 이상 무 아쉬운 실적, 그럼에도 시장 기대 이상 무",650000,Buy,이상수,iM증권,500000.0,353500.0,-0.293,0.084,-0.377,0.5438,0,0.3,0.5438,0.5438,
646249,2026-01-30,051910,LG화학,기대할 것과 기대 낮춰야 하는 것의 공존 LG화학(051910) 기대할 것과 기대 낮춰야 하는 것의 공존 기대할 것과 기대 낮춰야 하는 것의 공존,500000,Buy,"전유진,장호",iM증권,310500.0,232500.0,-0.2512,0.084,-0.3352,0.465,0,0.6103,0.465,0.465,
646248,2026-01-30,005490,POSCO홀딩스,턴어라운드 국면 POSCO홀딩스(005490) 턴어라운드 국면 턴어라운드 국면,420000,Buy,"김윤상,공도연",iM증권,347500.0,288500.0,-0.1698,0.084,-0.2538,0.6869,0,0.2086,0.6869,0.6869,
646247,2026-01-30,086280,현대글로비스,2026년에도 견조한 실적 지속 현대글로비스(086280) 2026년에도 견조한 실적 지속 2026년에도 견조한 실적 지속,325000,Buy,배세호,iM증권,242000.0,188300.0,-0.2219,0.084,-0.3059,0.5794,0,0.343,0.5794,0.5794,
646246,2026-01-30,012750,에스원,"호실적 지속, 상향된 배당 에스원(012750) 호실적 지속, 상향된 배당 호실적 지속, 상향된 배당",104000,Buy,김세련,LS증권,79600.0,71300.0,-0.1043,0.084,-0.1883,0.6856,0,0.3065,0.6856,0.6856,
646245,2026-01-30,100840,SNT에너지,"LNG의 파도, 높아지는 파고 SNT에너지(100840) LNG의 파도, 높아지는 파고 LNG의 파도, 높아지는 파고",70000,Buy,김세련,LS증권,42150.0,21800.0,-0.4828,0.084,-0.5668,0.3114,0,0.6607,0.3114,0.3114,
646244,2026-01-30,086280,현대글로비스,4Q25 Review: High-and-Heavy한 이익체력 현대글로비스(086280) 4Q25 Review: High-and-Heavy한 이익체력 4Q25 Review: High-and-Heavy한 이익체력,320000,Buy,이재혁,LS증권,242000.0,188300.0,-0.2219,0.084,-0.3059,0.5884,0,0.3223,0.5884,0.5884,
646243,2026-01-30,108380,대양전기공업,주주가치 제고를 위한 기업구조 개편 대양전기공업(108380) 주주가치 제고를 위한 기업구조 개편 주주가치 제고를 위한 기업구조 개편,40000,Buy,정홍식,LS증권,29300.0,14610.0,-0.5014,0.084,-0.5854,0.3652,0,0.3652,0.3652,0.3652,
646241,2026-01-30,005380,현대차,"악재는 해소, 스마트카∙휴머노이드 양산 임박 현대차(005380) 악재는 해소, 스마트카∙휴머노이드 양산 임박 악재는 해소, 스마트카∙휴머노이드 양산 임박",630000,Buy,이병근,LS증권,500000.0,353500.0,-0.293,0.084,-0.377,0.5611,0,0.26,0.5611,0.5611,
646239,2026-01-30,047050,포스코인터내셔널,실적 + 주주 환원 + 장기 모멘텀 포스코인터내셔널(047050) 실적 + 주주 환원 + 장기 모멘텀 실적 + 주주 환원 + 장기 모멘텀,80000,Buy,황성현,유진투자증권,62400.0,48550.0,-0.222,0.084,-0.306,0.6069,0,0.2821,0.6069,0.6069,
646238,2026-01-30,373220,LG에너지솔루션,EV → ESS 라인 전환 확대 LG에너지솔루션(373220) EV → ESS 라인 전환 확대 EV → ESS 라인 전환 확대,480000,Buy,황성현,유진투자증권,398000.0,300500.0,-0.245,0.084,-0.329,0.626,0,0.206,0.626,0.626,
646237,2026-01-30,051910,LG화학,바닥을 지나는 중 LG화학(051910) 바닥을 지나는 중 바닥을 지나는 중,400000,Buy,황성현,유진투자증권,310500.0,232500.0,-0.2512,0.084,-0.3352,0.5813,0,0.2882,0.5813,0.5813,
646236,2026-01-30,011780,금호석유화학,일회성 비용으로 실적 악화 금호석유화학(011780) 일회성 비용으로 실적 악화 일회성 비용으로 실적 악화,177000,Buy,황성현,유진투자증권,144100.0,110000.0,-0.2366,0.084,-0.3206,0.6215,0,0.2283,0.6215,0.6215,
646235,2026-01-30,178320,서진시스템,"결자해지 완료, 실적과 업황에 집중! - 주요 주주변경 및 지분공시 관련 Comme... 서진시스템(178320) 결자해지 완료, 실적과 업황에 집중! - 주요 주주변경 및 지분공시 관련 Comment 결자해지 완료, 실적과 업황에 집중! - 주요 주주변경 및 지분공시 관련 Commen",41000,Buy,허준서,유진투자증권,38150.0,29550.0,-0.2254,0.084,-0.3094,0.7207,0,0.0747,0.7207,0.7207,
646234,2026-01-30,005380,현대차,4Q25 Review: 도움 닫기 현대차(005380) 4Q25 Review: 도움 닫기 4Q25 Review: 도움 닫기,600000,Buy,이재일,유진투자증권,500000.0,353500.0,-0.293,0.084,-0.377,0.5892,0,0.2,0.5892,0.5892,
646233,2026-01-30,005930,삼성전자,4Q25 Review: 너무 잘나가서 죄송합니다 삼성전자(005930) 4Q25 Review: 너무 잘나가서 죄송합니다 4Q25 Review: 너무 잘나가서 죄송합니다,210000,Buy,임소정,유진투자증권,160500.0,208500.0,0.2991,0.084,0.2151,0.9929,0,0.3084,0.9929,0.9929,
646232,2026-01-30,005930,삼성전자,4Q25 Review: 너무 잘나가서 죄송합니다 삼성전자(005930) 4Q25 Review: 너무 잘나가서 죄송합니다 4Q25 Review: 너무 잘나가서 죄송합니다,210000,Buy,임소정,유진투자증권,160500.0,208500.0,0.2991,0.084,0.2151,0.9929,0,0.3084,0.9929,0.9929,
646231,2026-01-30,000660,SK하이닉스,4Q25 Review: 잘 벌어서 많이 돌려 드릴게요 SK하이닉스(000660) 4Q25 Review: 잘 벌어서 많이 돌려 드릴게요 4Q25 Review: 잘 벌어서 많이 돌려 드릴게요,1170000,Buy,임소정,유진투자증권,909000.0,1401000.0,0.5413,0.084,0.4572,0.8026,1,0.2871,0.8026,0.8026,
646230,2026-01-30,095340,ISC,4Q25 Preview: 반드시 거쳐야 하는 AI 수문장 ISC(095340) 4Q25 Preview: 반드시 거쳐야 하는 AI 수문장 4Q25 Preview: 반드시 거쳐야 하는 AI 수문장,165000,Buy,임소정,유진투자증권,150700.0,110900.0,-0.2641,0.084,-0.3481,0.6721,0,0.0949,0.6721,0.6721,
646229,2026-01-30,353200,대덕전자,4Q25 Review: 거침없이 난 달려가지 대덕전자(353200) 4Q25 Review: 거침없이 난 달려가지 4Q25 Review: 거침없이 난 달려가지,88000,Buy,이주형,유진투자증권,63300.0,80900.0,0.278,0.084,0.194,0.9193,0,0.3902,0.9193,0.9193,
646220,2026-01-29,443060,HD현대마린솔루션,4Q25 Preview: 매수 시기가 고민일 뿐 HD현대마린솔루션(443060) 4Q25 Preview: 매수 시기가 고민일 뿐 4Q25 Preview: 매수 시기가 고민일 뿐,240000,Buy,배기연,메리츠증권,184900.0,192000.0,0.0384,0.1537,-0.1153,0.8,0,0.298,0.8,0.8,
646214,2026-01-29,028260,삼성물산,나도 원전 글로벌 플레이어 삼성물산(028260) 나도 원전 글로벌 플레이어 나도 원전 글로벌 플레이어,390000,Buy,"송유림,김예인",한화투자증권,303000.0,305000.0,0.0066,0.1537,-0.1471,0.7821,0,0.2871,0.7821,0.7821,
646213,2026-01-29,035250,강원랜드,4Q25 Review: 영업이익 컨센서스 하회 강원랜드(035250) 4Q25 Review: 영업이익 컨센서스 하회 4Q25 Review: 영업이익 컨센서스 하회,22000,Buy,박수영,한화투자증권,17630.0,14350.0,-0.186,0.1537,-0.3397,0.6523,0,0.2479,0.6523,0.6523,
646212,2026-01-29,012330,현대모비스,본업의 수익성 증대와 높아지는 미래 사업 가시성 현대모비스(012330) 본업의 수익성 증대와 높아지는 미래 사업 가시성 본업의 수익성 증대와 높아지는 미래 사업 가시성,590000,Buy,"김성래,김예인",한화투자증권,457000.0,440000.0,-0.0372,0.1537,-0.1909,0.7458,0,0.291,0.7458,0.7458,
646211,2026-01-29,051900,LG생활건강,2027년을 기다리기로 해요 LG생활건강(051900) 2027년을 기다리기로 해요 2027년을 기다리기로 해요,230000,Hold,"한유정,고예진",한화투자증권,266500.0,255500.0,-0.0413,0.1537,-0.195,0.8891,1,-0.137,0.8891,0.8891,
646210,2026-01-29,096770,SK이노베이션,배터리 부진을 상쇄한 전통산업 SK이노베이션(096770) 배터리 부진을 상쇄한 전통산업 배터리 부진을 상쇄한 전통산업,120000,Hold,"이용욱,고예진",한화투자증권,113500.0,112700.0,-0.007,0.1537,-0.1607,0.9392,0,0.0573,0.9392,0.9392,
646209,2026-01-29,361610,SK아이이테크놀로지,여전히 어려운 시기 SK아이이테크놀로지(361610) 여전히 어려운 시기 여전히 어려운 시기,26000,Hold,"이용욱,고예진",한화투자증권,28800.0,13450.0,-0.533,0.1537,-0.6867,0.5173,0,-0.0972,0.5173,0.5173,
646208,2026-01-29,000270,기아,신차 효과와 AI/로보틱스로 밸류업 기아(000270) 신차 효과와 AI/로보틱스로 밸류업 신차 효과와 AI/로보틱스로 밸류업,180000,Buy,"김성래,김예인",한화투자증권,154900.0,121800.0,-0.2137,0.1537,-0.3674,0.6767,0,0.162,0.6767,0.6767,
646204,2026-01-29,096770,SK이노베이션,Big Bath는 매수 기회인가? SK이노베이션(096770) Big Bath는 매수 기회인가? Big Bath는 매수 기회인가?,150000,Buy,"황규원,서석준",유안타증권,113500.0,112700.0,-0.007,0.1537,-0.1607,0.7513,0,0.3216,0.7513,0.7513,
646203,2026-01-29,298380,에이비엘바이오,항암 파이프라인 성과 기대 에이비엘바이오(298380) 항암 파이프라인 성과 기대 항암 파이프라인 성과 기대,280000,Buy,하현수,유안타증권,245500.0,68800.0,-0.7198,0.1537,-0.8734,0.2457,0,0.1405,0.2457,0.2457,
