label,company,code,date,opinion,title,analysts,winner_names,broker,target,price_then,pid
control,POSCO홀딩스,005490,2026-07-31,,POSCO홀딩스(005490) 2Q26 실적발표 Update,"장재혁,김아현",,메리츠증권,0,312500,837677
award_winner,POSCO홀딩스,005490,2026-07-31,매수유지,POSCO홀딩스(005490) 철강과 리튬 사업의 체력 개선 확인!,"박성봉,김승규",박성봉,하나증권,740000,312500,837636
award_winner,POSCO홀딩스,005490,2026-07-31,매수,POSCO홀딩스(005490) 점차 좋아지는 실적,"백재승,최승환",백재승,삼성증권,460000,312500,837609
control,POSCO홀딩스,005490,2026-07-31,매수유지,POSCO홀딩스(005490) 본업도 좋아진다,최용현,,KB증권,533000,312500,837579
control,POSCO홀딩스,005490,2026-07-31,,POSCO홀딩스(005490) 2Q26 영업이익 컨센서스 12.2% 상회,KB증권,,KB증권,0,312500,837570
control,POSCO홀딩스,005490,2026-07-16,매수유지,POSCO홀딩스(005490) 2Q26 Preview: 다가오는 BESS의 온기,최문선,,한국투자증권,500000,312500,836220
control,POSCO홀딩스,005490,2026-07-14,매수,POSCO홀딩스(005490) 저는 이차전지 관련주입니다,강민아,,대신증권,615800,312500,835986
control,POSCO홀딩스,005490,2026-07-14,매수유지,POSCO홀딩스(005490) 2Q 실적은 낮아진 컨센에 부합 예상,김현태,,BNK투자증권,520000,312500,835963
control,POSCO홀딩스,005490,2026-07-13,매수유지,POSCO홀딩스(005490) 실적 개선에 따른 저평가 해소 기대,김기룡,,미래에셋증권,470000,312500,835911
control,POSCO홀딩스,005490,2026-07-13,매수유지,POSCO홀딩스(005490) 향후 중요한 것은 가격이 아닌 이익,김진범,,상상인증권,550000,312500,835886
control,POSCO홀딩스,005490,2026-07-10,매수유지,POSCO홀딩스(005490) 느리지만 계속 달려가는 중,안회수,,DB증권,500000,312500,835759
control,POSCO홀딩스,005490,2026-07-08,매수유지,POSCO홀딩스(005490) 2028년 PBR 1.0배를 향하여,박광래,,신한투자증권,540000,312500,835516
control,POSCO홀딩스,005490,2026-07-08,매수유지,POSCO홀딩스(005490) 하반기로 한 템포만 느리게,이정우,,다올투자증권,460000,312500,835460
control,POSCO홀딩스,005490,2026-07-07,매수유지,"POSCO홀딩스(005490) 2Q26 Preview: 실적 부담은 반영, 회복 경로는 유효",권지우,,한화투자증권,550000,312500,825344
control,POSCO홀딩스,005490,2026-07-07,매수유지,POSCO홀딩스(005490) 저가 매수 기회,최용현,,KB증권,533000,312500,825297
control,POSCO홀딩스,005490,2026-07-06,매수,"POSCO홀딩스(005490) 2Q26 실적 모멘텀은 제한적, 중장기 방향성은 우호적","장재혁,김아현",,메리츠증권,480000,312500,825237
award_winner,POSCO홀딩스,005490,2026-07-06,매수유지,POSCO홀딩스(005490) 하반기를 기대하자!,"박성봉,김승규",박성봉,하나증권,740000,312500,825230
control,POSCO홀딩스,005490,2026-07-03,매수유지,POSCO홀딩스(005490) CEO Investor Day 후기: 주가 반등의 Trigger,최문선,,한국투자증권,500000,312500,825162
control,POSCO홀딩스,005490,2026-07-03,,POSCO홀딩스(005490) CEO Investor Day Key Takeaways,"장재혁,김아현",,메리츠증권,0,312500,825145
award_winner,POSCO홀딩스,005490,2026-06-29,매수,POSCO홀딩스(005490) 실적 모멘텀을 토대로 기업 선별 필요할 것,"백재승,최승환",백재승,삼성증권,480000,312500,824831
control,POSCO홀딩스,005490,2026-06-25,매수유지,POSCO홀딩스(005490) 바닥을 벗어나는 중,박진수,,신영증권,530000,312500,824703
control,POSCO홀딩스,005490,2026-06-15,매수유지,POSCO홀딩스(005490) 2026년 하반기 전망: 자회사 호조가 주가를 지지할 전망,김윤상,,iM증권,480000,312500,824234
control,POSCO홀딩스,005490,2026-06-08,매수유지,POSCO홀딩스(005490) 2026 하반기 전망:어닝 개선 기대감은 점차 확대될 전망,김기룡,,미래에셋증권,620000,312500,823855
control,POSCO홀딩스,005490,2026-05-26,매수,POSCO홀딩스(005490) 리튬 재평가 기대,최용현,,KB증권,0,312500,823254
award_winner,POSCO홀딩스,005490,2026-05-26,매수,POSCO홀딩스(005490) Top Picks,박성봉,박성봉,하나증권,740000,312500,823068
control,POSCO홀딩스,005490,2026-05-18,매수유지,POSCO홀딩스(005490) 리튬이 견인하는 리레이팅,"박광래,한승훈",,신한투자증권,580000,312500,822541
control,POSCO홀딩스,005490,2026-05-07,매수유지,POSCO홀딩스(005490) 리튬사업에 동이 튼다!,이종형,,키움증권,640000,312500,821076
control,POSCO홀딩스,005490,2026-05-06,매수유지,POSCO홀딩스(005490) 리튬 가치 재조명,정진수,,흥국증권,610000,312500,820950
control,POSCO홀딩스,005490,2026-05-04,매수유지,POSCO홀딩스(005490) 자회사 실적 개선에 기인한 호실적,김기룡,,미래에셋증권,620000,312500,820827
control,POSCO홀딩스,005490,2026-05-04,매수유지,POSCO홀딩스(005490) 살아나기 시작한 리튬,안회수,,DB증권,620000,312500,820763
control,POSCO홀딩스,005490,2026-05-04,매수유지,"POSCO홀딩스(005490) 업사이드를 본다면, 리튬 사업 가치",박진수,,신영증권,530000,312500,820748
control,POSCO홀딩스,005490,2026-05-04,매수유지,"POSCO홀딩스(005490) 리튬 사업, 다시 성장 동력으로 가세",김현태,,BNK투자증권,620000,312500,820722
control,POSCO홀딩스,005490,2026-05-04,매수유지,"POSCO홀딩스(005490) 철강 부진, 강해진 자회사, 리튬 재평가의 시작",권지우,,한화투자증권,550000,312500,820705
control,POSCO홀딩스,005490,2026-05-04,매수유지,POSCO홀딩스(005490) 예상보다 더 가팔랐던 리튬 회복,이정우,,다올투자증권,580000,312500,820689
control,POSCO홀딩스,005490,2026-05-04,매수유지,POSCO홀딩스(005490) 바닥을 확인한 2차 전지 소재 사업,김윤상,,iM증권,540000,312500,820660
control,POSCO홀딩스,005490,2026-05-04,매수,POSCO홀딩스(005490) 어? 아르헨티나 돈다,"장재혁,김아현",,메리츠증권,560000,312500,820634
control,POSCO홀딩스,005490,2026-05-04,매수유지,POSCO홀딩스(005490) 환골탈태의 초입,"박광래,한승훈",,신한투자증권,520000,312500,820625
award_winner,POSCO홀딩스,005490,2026-05-04,매수,POSCO홀딩스(005490) 철강과 리튬 모두 바닥을 벗어나는 중,"백재승,최승환",백재승,삼성증권,540000,312500,820584
award_winner,POSCO홀딩스,005490,2026-05-04,매수유지,POSCO홀딩스(005490) 본격적인 영업실적 개선 구간 돌입!,"박성봉,김승규",박성봉,하나증권,740000,312500,820551
control,POSCO홀딩스,005490,2026-05-04,매수유지,POSCO홀딩스(005490) 본업 빼고 다 좋았다,최용현,,KB증권,533000,312500,820540
control,POSCO홀딩스,005490,2026-05-04,,POSCO홀딩스(005490) 1Q26 실적발표 컨퍼런스 콜 업데이트,"장재혁,김아현",,메리츠증권,0,312500,820506
award_winner,POSCO홀딩스,005490,2026-04-28,매수유지,POSCO홀딩스(005490) 본업과 신성장 사업 모두 개선될 것,"박성봉,김승규",박성봉,하나증권,740000,312500,820028
control,POSCO홀딩스,005490,2026-04-20,매수,"POSCO홀딩스(005490) 리튬은 가시화 구간 임박, 철강은 방향성 확인 필요","장재혁,김아현",,메리츠증권,470000,312500,819079
control,POSCO홀딩스,005490,2026-04-17,매수유지,POSCO홀딩스(005490) 성공적인 내수 열연강판 가격 인상,김윤상,,iM증권,450000,312500,819026
control,POSCO홀딩스,005490,2026-04-14,매수유지,POSCO홀딩스(005490) 철강 스프레드 악화에도 든든한 이익의 비결,김진범,,상상인증권,550000,312500,818766
award_winner,POSCO홀딩스,005490,2026-04-14,매수,POSCO홀딩스(005490) 철강과 리튬 사업 모두 점차 좋아질 것,"백재승,최승환",백재승,삼성증권,450000,312500,818592
control,POSCO홀딩스,005490,2026-04-10,매수유지,POSCO홀딩스(005490) 1Q26 Preview: 실적 개선은 2분기부터,최문선,,한국투자증권,500000,312500,818380
control,POSCO홀딩스,005490,2026-04-07,매수유지,POSCO홀딩스(005490) 1Q26 Preview: 철강 판매량 회복,안회수,,DB증권,490000,312500,817979
control,POSCO홀딩스,005490,2026-04-07,매수유지,POSCO홀딩스(005490) 가까워지고 있는 ‘가시적 성과의 변곡점’,"박광래,한승훈",,신한투자증권,440000,312500,817950
award_winner,POSCO홀딩스,005490,2026-04-03,매수유지,POSCO홀딩스(005490) 1분기부터 영업실적 개선 전망,"박성봉,김승규",박성봉,하나증권,740000,312500,817761
control,POSCO홀딩스,005490,2026-04-02,매수유지,POSCO홀딩스(005490) 예상했던 실적 흐름 유지되는 중,김현태,,BNK투자증권,450000,312500,817756
control,POSCO홀딩스,005490,2026-04-01,매수유지,POSCO홀딩스(005490) 견조한 본업에 자회사 회복이 시작,이정우,,다올투자증권,480000,312500,817589
control,POSCO홀딩스,005490,2026-03-26,매수유지,"POSCO홀딩스(005490) 1Q26 Preview: 철강의 아쉬움, 인프라의 견조한 방어",권지우,,한화투자증권,490000,312500,817356
control,LG이노텍,011070,2026-07-28,매수,LG이노텍(011070) 두 번째 엔진 점화 준비,"이종욱,김경빈",,삼성증권,800000,514000,837226
control,LG이노텍,011070,2026-07-28,매수유지,"LG이노텍(011070) 눈높이는 낮춰도, 자리는 그대로다",박준서,,미래에셋증권,950000,514000,837223
control,LG이노텍,011070,2026-07-28,매수유지,LG이노텍(011070) 2Q26 Review: 서프라이즈 실적,최보영,,교보증권,1300000,514000,837207
control,LG이노텍,011070,2026-07-28,매수유지,"LG이노텍(011070) 기판은 거들 뿐, 광학 펀더멘탈 이상 무",조현지,,DB증권,950000,514000,837197
control,LG이노텍,011070,2026-07-28,매수유지,LG이노텍(011070) 2· 3분기 실적 견조. 눈높이는 조정,"박형우,정영환",,SK증권,1000000,514000,837195
control,LG이노텍,011070,2026-07-28,매수유지,LG이노텍(011070) 2Q26 Review: 더욱 빨라진 기판 시계열,이주형,,유진투자증권,900000,514000,837180
control,LG이노텍,011070,2026-07-28,매수,LG이노텍(011070) 과도한 우려,조대형,,DS투자증권,1300000,514000,837177
control,LG이노텍,011070,2026-07-28,매수유지,LG이노텍(011070) 비수기 서프라이즈. 하반기도 강하다,김연미,,다올투자증권,1100000,514000,837165
control,LG이노텍,011070,2026-07-28,매수유지,"LG이노텍(011070) 모바일이 막아주는 하방, 기판이 열어주는 상방",권민규,,키움증권,1100000,514000,837164
control,LG이노텍,011070,2026-07-28,매수유지,LG이노텍(011070) 광학 계절성 변수는 좋은 변화,김운호,,IBK투자증권,850000,514000,837154
control,LG이노텍,011070,2026-07-28,매수유지,"LG이노텍(011070) 3년 뒤, 5년 뒤를 보며 움직인다","고의영,박정하",,iM증권,910000,514000,837152
control,LG이노텍,011070,2026-07-28,매수유지,LG이노텍(011070) 기판 성장이 주가 방향성 결정,오강호,,신한투자증권,1100000,514000,837141
award_winner,LG이노텍,011070,2026-07-28,매수,LG이노텍(011070) 걱정말아요 그대,양승수,양승수,메리츠증권,1200000,514000,837130
control,LG이노텍,011070,2026-07-28,매수유지,LG이노텍(011070) 2Q26 Re: 계절성을 뛰어넘은 실적,"고선영,임석민",,유안타증권,1400000,514000,837123
control,LG이노텍,011070,2026-07-28,매수유지,"LG이노텍(011070) 수주와 실적, 동반 급증 기대",김동원 외,,KB증권,2000000,514000,837085
control,LG이노텍,011070,2026-07-28,매수유지,LG이노텍(011070) 시장의 오해와 기회,황지현,,NH투자증권,1000000,514000,837081
control,LG이노텍,011070,2026-07-28,매수유지,LG이노텍(011070) [2Q26 Review] 3Q 성장은 가속화,박강호,,대신증권,1300000,514000,837069
control,LG이노텍,011070,2026-07-16,매수유지,LG이노텍(011070) 연속 어닝 서프라이즈 기대,김동원 외,,KB증권,2000000,514000,836223
control,LG이노텍,011070,2026-07-14,매수유지,"LG이노텍(011070) 2Q26 Pre : 서프라이즈 지속, 모두 한 단계 더","고선영,임석민",,유안타증권,1400000,514000,836030
control,LG이노텍,011070,2026-07-09,매수,"LG이노텍(011070) 경력직 신입, 후발주자의 가치",권민규,,키움증권,1100000,514000,835661
control,LG이노텍,011070,2026-07-09,매수유지,"LG이노텍(011070) [2Q26 Preview] 2Q 호실적 예상, 2H도 기판, 광학 좋다!",박강호,,대신증권,1300000,514000,835552
control,LG이노텍,011070,2026-07-08,매수유지,LG이노텍(011070) 2Q26 Preview: 렌즈 너머의 기판,정민규,,상상인증권,1200000,514000,835503
control,LG이노텍,011070,2026-07-08,매수유지,"LG이노텍(011070) 2Q26 Pre: 서프라이즈 지속, 모두 한 단계 더","고선영,임석민",,유안타증권,1400000,514000,835432
control,LG이노텍,011070,2026-07-07,매수유지,LG이노텍(011070) 광학과 패키지에서 불어오는 2Q26E 실적 훈풍,조현지,,DB증권,1300000,514000,825353
control,LG이노텍,011070,2026-07-07,매수,LG이노텍(011070) 과도한 우려는 매수 기회,조대형,,DS투자증권,1300000,514000,825352
control,LG이노텍,011070,2026-07-07,매수유지,LG이노텍(011070) 흔들리지 않는 성장축,김연미,,다올투자증권,1300000,514000,825338
control,LG이노텍,011070,2026-07-06,매수유지,LG이노텍(011070) 펀더멘털 대비 과한 하락인 것으로 판단,"고의영,박정하",,iM증권,1100000,514000,825245
control,LG이노텍,011070,2026-07-02,매수유지,LG이노텍(011070) 2Q26 Preview 실적 호조 기대,최보영,,교보증권,1300000,514000,825089
award_winner,LG이노텍,011070,2026-06-30,매수,"LG이노텍(011070) 숫자로 방어하고, 기울기로 재평가된다",양승수,양승수,메리츠증권,1400000,514000,824885
control,LG이노텍,011070,2026-06-26,매수유지,"LG이노텍(011070) 실적 서프라이즈, 이제 시작",김동원 외,,KB증권,2000000,514000,824737
control,LG이노텍,011070,2026-06-24,매수유지,"LG이노텍(011070) [2Q26 Preview] 핵심은 실적 호조, 광학(카메라)의 경쟁력!",박강호,,대신증권,1300000,514000,824626
control,LG이노텍,011070,2026-06-15,매수유지,LG이노텍(011070) 2분기 실적 서프라이즈 기대,김동원 외,,KB증권,2000000,514000,824229
